"","Identifier","Frequency","mean_absorbance","studies"
"313","Groon_2015",298.829986572266,0.198379665967964,"Groon et al. (2015) N=21; Other"
"314","Groon_2015",304.690002441406,0.201963759958744,"Groon et al. (2015) N=21; Other"
"315","Groon_2015",310.549987792969,0.205574381564345,"Groon et al. (2015) N=21; Other"
"316","Groon_2015",316.410003662109,0.2092075259203,"Groon et al. (2015) N=21; Other"
"317","Groon_2015",322.269989013672,0.212863809650853,"Groon et al. (2015) N=21; Other"
"318","Groon_2015",328.130004882812,0.216545525406088,"Groon et al. (2015) N=21; Other"
"319","Groon_2015",333.980010986328,0.220247572021825,"Groon et al. (2015) N=21; Other"
"320","Groon_2015",339.839996337891,0.223969953400748,"Groon et al. (2015) N=21; Other"
"321","Groon_2015",345.700012207031,0.227713189309552,"Groon et al. (2015) N=21; Other"
"322","Groon_2015",351.559997558594,0.231478998703616,"Groon et al. (2015) N=21; Other"
"323","Groon_2015",357.420013427734,0.235260381585076,"Groon et al. (2015) N=21; Other"
"324","Groon_2015",363.279998779297,0.239063807896205,"Groon et al. (2015) N=21; Other"
"325","Groon_2015",369.140014648438,0.242883333492847,"Groon et al. (2015) N=21; Other"
"326","Groon_2015",375,0.246719524973915,"Groon et al. (2015) N=21; Other"
"327","Groon_2015",380.859985351562,0.250573333884989,"Groon et al. (2015) N=21; Other"
"328","Groon_2015",386.720001220703,0.254443334681647,"Groon et al. (2015) N=21; Other"
"329","Groon_2015",392.579986572266,0.258330477135522,"Groon et al. (2015) N=21; Other"
"330","Groon_2015",398.440002441406,0.262230949387664,"Groon et al. (2015) N=21; Other"
"331","Groon_2015",404.299987792969,0.266145239628497,"Groon et al. (2015) N=21; Other"
"332","Groon_2015",410.160003662109,0.270078097425756,"Groon et al. (2015) N=21; Other"
"333","Groon_2015",416.019989013672,0.274020954611756,"Groon et al. (2015) N=21; Other"
"334","Groon_2015",421.880004882812,0.277978571043128,"Groon et al. (2015) N=21; Other"
"335","Groon_2015",427.730010986328,0.281951902168138,"Groon et al. (2015) N=21; Other"
"336","Groon_2015",433.589996337891,0.285933809620993,"Groon et al. (2015) N=21; Other"
"337","Groon_2015",439.450012207031,0.289929048646064,"Groon et al. (2015) N=21; Other"
"338","Groon_2015",445.309997558594,0.293936191570191,"Groon et al. (2015) N=21; Other"
"339","Groon_2015",451.170013427734,0.297952855626742,"Groon et al. (2015) N=21; Other"
"340","Groon_2015",457.029998779297,0.301984762861615,"Groon et al. (2015) N=21; Other"
"341","Groon_2015",462.890014648438,0.306020953825542,"Groon et al. (2015) N=21; Other"
"342","Groon_2015",468.75,0.310069050107683,"Groon et al. (2015) N=21; Other"
"343","Groon_2015",474.609985351562,0.314126192104249,"Groon et al. (2015) N=21; Other"
"344","Groon_2015",480.470001220703,0.318193808197975,"Groon et al. (2015) N=21; Other"
"345","Groon_2015",486.329986572266,0.322267142789704,"Groon et al. (2015) N=21; Other"
"346","Groon_2015",492.190002441406,0.326348568002383,"Groon et al. (2015) N=21; Other"
"347","Groon_2015",498.049987792969,0.330436666806539,"Groon et al. (2015) N=21; Other"
"348","Groon_2015",503.910003662109,0.334526191864695,"Groon et al. (2015) N=21; Other"
"349","Groon_2015",509.769989013672,0.338624285090537,"Groon et al. (2015) N=21; Other"
"350","Groon_2015",515.630004882812,0.34272333695775,"Groon et al. (2015) N=21; Other"
"351","Groon_2015",521.47998046875,0.346828094550541,"Groon et al. (2015) N=21; Other"
"352","Groon_2015",527.340026855469,0.350929999635333,"Groon et al. (2015) N=21; Other"
"353","Groon_2015",533.200012207031,0.355029521953492,"Groon et al. (2015) N=21; Other"
"354","Groon_2015",539.059997558594,0.359136666570391,"Groon et al. (2015) N=21; Other"
"355","Groon_2015",544.919982910156,0.363237620819183,"Groon et al. (2015) N=21; Other"
"356","Groon_2015",550.780029296875,0.367336188753446,"Groon et al. (2015) N=21; Other"
"357","Groon_2015",556.640014648438,0.37143095263413,"Groon et al. (2015) N=21; Other"
"358","Groon_2015",562.5,0.37551952401797,"Groon et al. (2015) N=21; Other"
"359","Groon_2015",568.359985351562,0.379599046849069,"Groon et al. (2015) N=21; Other"
"360","Groon_2015",574.219970703125,0.383671432733536,"Groon et al. (2015) N=21; Other"
"361","Groon_2015",580.080017089844,0.387736188513892,"Groon et al. (2015) N=21; Other"
"362","Groon_2015",585.940002441406,0.391790473744983,"Groon et al. (2015) N=21; Other"
"363","Groon_2015",591.799987792969,0.395826190710068,"Groon et al. (2015) N=21; Other"
"364","Groon_2015",597.659973144531,0.399850477065359,"Groon et al. (2015) N=21; Other"
"365","Groon_2015",603.52001953125,0.403856187349274,"Groon et al. (2015) N=21; Other"
"366","Groon_2015",609.380004882812,0.407847618063291,"Groon et al. (2015) N=21; Other"
"367","Groon_2015",615.22998046875,0.411814766980353,"Groon et al. (2015) N=21; Other"
"368","Groon_2015",621.090026855469,0.415764284275827,"Groon et al. (2015) N=21; Other"
"369","Groon_2015",626.950012207031,0.419687619521504,"Groon et al. (2015) N=21; Other"
"370","Groon_2015",632.809997558594,0.423588095676331,"Groon et al. (2015) N=21; Other"
"371","Groon_2015",638.669982910156,0.427460478175254,"Groon et al. (2015) N=21; Other"
"372","Groon_2015",644.530029296875,0.431304757793744,"Groon et al. (2015) N=21; Other"
"373","Groon_2015",650.390014648438,0.435119528146017,"Groon et al. (2015) N=21; Other"
"374","Groon_2015",656.25,0.43890190692175,"Groon et al. (2015) N=21; Other"
"375","Groon_2015",662.109985351562,0.442647616068522,"Groon et al. (2015) N=21; Other"
"376","Groon_2015",667.969970703125,0.446359519447599,"Groon et al. (2015) N=21; Other"
"377","Groon_2015",673.830017089844,0.450031425271715,"Groon et al. (2015) N=21; Other"
"378","Groon_2015",679.690002441406,0.453667142561504,"Groon et al. (2015) N=21; Other"
"379","Groon_2015",685.549987792969,0.457261431784857,"Groon et al. (2015) N=21; Other"
"380","Groon_2015",691.409973144531,0.460812375659034,"Groon et al. (2015) N=21; Other"
"381","Groon_2015",697.27001953125,0.4643190517312,"Groon et al. (2015) N=21; Other"
"382","Groon_2015",703.130004882812,0.467778095177242,"Groon et al. (2015) N=21; Other"
"383","Groon_2015",708.97998046875,0.471194288560322,"Groon et al. (2015) N=21; Other"
"384","Groon_2015",714.840026855469,0.474554284697487,"Groon et al. (2015) N=21; Other"
"385","Groon_2015",720.700012207031,0.477866666657584,"Groon et al. (2015) N=21; Other"
"386","Groon_2015",726.559997558594,0.481129521415347,"Groon et al. (2015) N=21; Other"
"387","Groon_2015",732.419982910156,0.48433523944446,"Groon et al. (2015) N=21; Other"
"388","Groon_2015",738.280029296875,0.487488098087765,"Groon et al. (2015) N=21; Other"
"389","Groon_2015",744.140014648438,0.490581901300521,"Groon et al. (2015) N=21; Other"
"390","Groon_2015",750,0.493621427388418,"Groon et al. (2015) N=21; Other"
"391","Groon_2015",755.859985351562,0.4966023791404,"Groon et al. (2015) N=21; Other"
"392","Groon_2015",761.719970703125,0.499522856303624,"Groon et al. (2015) N=21; Other"
"393","Groon_2015",767.580017089844,0.502382857458932,"Groon et al. (2015) N=21; Other"
"394","Groon_2015",773.440002441406,0.505185239371799,"Groon et al. (2015) N=21; Other"
"395","Groon_2015",779.299987792969,0.507921428907485,"Groon et al. (2015) N=21; Other"
"396","Groon_2015",785.159973144531,0.510600478876205,"Groon et al. (2015) N=21; Other"
"397","Groon_2015",791.02001953125,0.513214290142059,"Groon et al. (2015) N=21; Other"
"398","Groon_2015",796.880004882812,0.515763332446416,"Groon et al. (2015) N=21; Other"
"399","Groon_2015",802.72998046875,0.518250473908016,"Groon et al. (2015) N=21; Other"
"400","Groon_2015",808.590026855469,0.520674763690858,"Groon et al. (2015) N=21; Other"
"401","Groon_2015",814.450012207031,0.523032382840202,"Groon et al. (2015) N=21; Other"
"402","Groon_2015",820.309997558594,0.525327620052156,"Groon et al. (2015) N=21; Other"
"403","Groon_2015",826.169982910156,0.527563339187985,"Groon et al. (2015) N=21; Other"
"404","Groon_2015",832.030029296875,0.529731421243577,"Groon et al. (2015) N=21; Other"
"405","Groon_2015",837.890014648438,0.531839049997784,"Groon et al. (2015) N=21; Other"
"406","Groon_2015",843.75,0.53387857618786,"Groon et al. (2015) N=21; Other"
"407","Groon_2015",849.609985351562,0.535861906551179,"Groon et al. (2015) N=21; Other"
"408","Groon_2015",855.469970703125,0.537782383816583,"Groon et al. (2015) N=21; Other"
"409","Groon_2015",861.330017089844,0.539643330233438,"Groon et al. (2015) N=21; Other"
"410","Groon_2015",867.190002441406,0.541442862578801,"Groon et al. (2015) N=21; Other"
"411","Groon_2015",873.049987792969,0.543185238327299,"Groon et al. (2015) N=21; Other"
"412","Groon_2015",878.909973144531,0.544871906439463,"Groon et al. (2015) N=21; Other"
"413","Groon_2015",884.77001953125,0.546500475633712,"Groon et al. (2015) N=21; Other"
"414","Groon_2015",890.630004882812,0.548074762026469,"Groon et al. (2015) N=21; Other"
"415","Groon_2015",896.47998046875,0.549592380012785,"Groon et al. (2015) N=21; Other"
"416","Groon_2015",902.340026855469,0.5510614273094,"Groon et al. (2015) N=21; Other"
"417","Groon_2015",908.200012207031,0.552480471985681,"Groon et al. (2015) N=21; Other"
"418","Groon_2015",914.059997558594,0.553847620884577,"Groon et al. (2015) N=21; Other"
"419","Groon_2015",919.919982910156,0.555170957531248,"Groon et al. (2015) N=21; Other"
"420","Groon_2015",925.780029296875,0.556449518317268,"Groon et al. (2015) N=21; Other"
"421","Groon_2015",931.640014648438,0.557681902533486,"Groon et al. (2015) N=21; Other"
"422","Groon_2015",937.5,0.558879525888534,"Groon et al. (2015) N=21; Other"
"423","Groon_2015",943.359985351562,0.560027139527457,"Groon et al. (2015) N=21; Other"
"424","Groon_2015",949.219970703125,0.56114523041816,"Groon et al. (2015) N=21; Other"
"425","Groon_2015",955.080017089844,0.562223337945484,"Groon et al. (2015) N=21; Other"
"426","Groon_2015",960.940002441406,0.563271904275531,"Groon et al. (2015) N=21; Other"
"427","Groon_2015",966.799987792969,0.564286664837883,"Groon et al. (2015) N=21; Other"
"428","Groon_2015",972.659973144531,0.565273808581488,"Groon et al. (2015) N=21; Other"
"429","Groon_2015",978.52001953125,0.566234758922032,"Groon et al. (2015) N=21; Other"
"430","Groon_2015",984.380004882812,0.567169524374462,"Groon et al. (2015) N=21; Other"
"431","Groon_2015",990.22998046875,0.568083324602672,"Groon et al. (2015) N=21; Other"
"432","Groon_2015",996.090026855469,0.568970951296034,"Groon et al. (2015) N=21; Other"
"433","Groon_2015",1002,0.569849990663074,"Groon et al. (2015) N=21; Other"
"434","Groon_2015",1007.79998779297,0.5707080917699,"Groon et al. (2015) N=21; Other"
"435","Groon_2015",1013.70001220703,0.571557142904827,"Groon et al. (2015) N=21; Other"
"436","Groon_2015",1019.5,0.572387621516273,"Groon et al. (2015) N=21; Other"
"437","Groon_2015",1025.40002441406,0.573212375243505,"Groon et al. (2015) N=21; Other"
"438","Groon_2015",1031.30004882812,0.574030477376211,"Groon et al. (2015) N=21; Other"
"439","Groon_2015",1037.09997558594,0.574842379206703,"Groon et al. (2015) N=21; Other"
"440","Groon_2015",1043,0.575645242418562,"Groon et al. (2015) N=21; Other"
"441","Groon_2015",1048.80004882812,0.576453809227262,"Groon et al. (2015) N=21; Other"
"442","Groon_2015",1054.69995117188,0.577260003203437,"Groon et al. (2015) N=21; Other"
"443","Groon_2015",1060.5,0.578065243505296,"Groon et al. (2015) N=21; Other"
"444","Groon_2015",1066.40002441406,0.578882387706212,"Groon et al. (2015) N=21; Other"
"445","Groon_2015",1072.30004882812,0.57969286612102,"Groon et al. (2015) N=21; Other"
"446","Groon_2015",1078.09997558594,0.580514767340251,"Groon et al. (2015) N=21; Other"
"447","Groon_2015",1084,0.581343328668958,"Groon et al. (2015) N=21; Other"
"448","Groon_2015",1089.80004882812,0.582181902158828,"Groon et al. (2015) N=21; Other"
"449","Groon_2015",1095.69995117188,0.583021423646382,"Groon et al. (2015) N=21; Other"
"450","Groon_2015",1101.59997558594,0.583887145632789,"Groon et al. (2015) N=21; Other"
"451","Groon_2015",1107.40002441406,0.584757147800355,"Groon et al. (2015) N=21; Other"
"452","Groon_2015",1113.30004882812,0.585638569934028,"Groon et al. (2015) N=21; Other"
"453","Groon_2015",1119.09997558594,0.586535707825706,"Groon et al. (2015) N=21; Other"
"454","Groon_2015",1125,0.587441909880865,"Groon et al. (2015) N=21; Other"
"455","Groon_2015",1130.90002441406,0.588370009547188,"Groon et al. (2015) N=21; Other"
"456","Groon_2015",1136.69995117188,0.589307139317195,"Groon et al. (2015) N=21; Other"
"457","Groon_2015",1142.59997558594,0.590259051039105,"Groon et al. (2015) N=21; Other"
"458","Groon_2015",1148.40002441406,0.591229044255756,"Groon et al. (2015) N=21; Other"
"459","Groon_2015",1154.30004882812,0.592210956982204,"Groon et al. (2015) N=21; Other"
"460","Groon_2015",1160.19995117188,0.593202863420759,"Groon et al. (2015) N=21; Other"
"461","Groon_2015",1166,0.594218573399952,"Groon et al. (2015) N=21; Other"
"462","Groon_2015",1171.90002441406,0.595240004005886,"Groon et al. (2015) N=21; Other"
"463","Groon_2015",1177.69995117188,0.596277624368668,"Groon et al. (2015) N=21; Other"
"464","Groon_2015",1183.59997558594,0.597323331094924,"Groon et al. (2015) N=21; Other"
"465","Groon_2015",1189.5,0.598386662346976,"Groon et al. (2015) N=21; Other"
"466","Groon_2015",1195.30004882812,0.599461900336402,"Groon et al. (2015) N=21; Other"
"467","Groon_2015",1201.19995117188,0.600540481862568,"Groon et al. (2015) N=21; Other"
"468","Groon_2015",1207,0.601631908189683,"Groon et al. (2015) N=21; Other"
"469","Groon_2015",1212.90002441406,0.602730952558063,"Groon et al. (2015) N=21; Other"
"470","Groon_2015",1218.80004882812,0.60383476245971,"Groon et al. (2015) N=21; Other"
"471","Groon_2015",1224.59997558594,0.604942384220305,"Groon et al. (2015) N=21; Other"
"472","Groon_2015",1230.5,0.606055239836375,"Groon et al. (2015) N=21; Other"
"473","Groon_2015",1236.30004882812,0.607168576547078,"Groon et al. (2015) N=21; Other"
"474","Groon_2015",1242.19995117188,0.608284286090306,"Groon et al. (2015) N=21; Other"
"475","Groon_2015",1248,0.609396664869218,"Groon et al. (2015) N=21; Other"
"476","Groon_2015",1253.90002441406,0.610506666558129,"Groon et al. (2015) N=21; Other"
"477","Groon_2015",1259.80004882812,0.611620949847358,"Groon et al. (2015) N=21; Other"
"478","Groon_2015",1265.59997558594,0.612718101058688,"Groon et al. (2015) N=21; Other"
"479","Groon_2015",1271.5,0.613807141780853,"Groon et al. (2015) N=21; Other"
"480","Groon_2015",1277.30004882812,0.614889045556386,"Groon et al. (2015) N=21; Other"
"481","Groon_2015",1283.19995117188,0.615959045432863,"Groon et al. (2015) N=21; Other"
"482","Groon_2015",1289.09997558594,0.617017144248599,"Groon et al. (2015) N=21; Other"
"483","Groon_2015",1294.90002441406,0.618065236579804,"Groon et al. (2015) N=21; Other"
"484","Groon_2015",1300.80004882812,0.619086664347422,"Groon et al. (2015) N=21; Other"
"485","Groon_2015",1306.59997558594,0.620091898100717,"Groon et al. (2015) N=21; Other"
"486","Groon_2015",1312.5,0.621080473774955,"Groon et al. (2015) N=21; Other"
"487","Groon_2015",1318.40002441406,0.622038096189499,"Groon et al. (2015) N=21; Other"
"488","Groon_2015",1324.19995117188,0.622979053429195,"Groon et al. (2015) N=21; Other"
"489","Groon_2015",1330.09997558594,0.62389952086267,"Groon et al. (2015) N=21; Other"
"490","Groon_2015",1335.90002441406,0.624787148975191,"Groon et al. (2015) N=21; Other"
"491","Groon_2015",1341.80004882812,0.625647618657067,"Groon et al. (2015) N=21; Other"
"492","Groon_2015",1347.69995117188,0.626471431482406,"Groon et al. (2015) N=21; Other"
"493","Groon_2015",1353.5,0.627275234176999,"Groon et al. (2015) N=21; Other"
"494","Groon_2015",1359.40002441406,0.628040478343055,"Groon et al. (2015) N=21; Other"
"495","Groon_2015",1365.19995117188,0.628768573204676,"Groon et al. (2015) N=21; Other"
"496","Groon_2015",1371.09997558594,0.629463813134602,"Groon et al. (2015) N=21; Other"
"497","Groon_2015",1377,0.630121419827143,"Groon et al. (2015) N=21; Other"
"498","Groon_2015",1382.80004882812,0.630744759525572,"Groon et al. (2015) N=21; Other"
"499","Groon_2015",1388.69995117188,0.631333809523355,"Groon et al. (2015) N=21; Other"
"500","Groon_2015",1394.5,0.631881427197229,"Groon et al. (2015) N=21; Other"
"501","Groon_2015",1400.40002441406,0.632388569059826,"Groon et al. (2015) N=21; Other"
"502","Groon_2015",1406.30004882812,0.632855716205779,"Groon et al. (2015) N=21; Other"
"503","Groon_2015",1412.09997558594,0.633284284954979,"Groon et al. (2015) N=21; Other"
"504","Groon_2015",1418,0.633663801919846,"Groon et al. (2015) N=21; Other"
"505","Groon_2015",1423.80004882812,0.634016191675549,"Groon et al. (2015) N=21; Other"
"506","Groon_2015",1429.69995117188,0.634317139784495,"Groon et al. (2015) N=21; Other"
"507","Groon_2015",1435.5,0.634579522269113,"Groon et al. (2015) N=21; Other"
"508","Groon_2015",1441.40002441406,0.634803330614453,"Groon et al. (2015) N=21; Other"
"509","Groon_2015",1447.30004882812,0.634980003039042,"Groon et al. (2015) N=21; Other"
"510","Groon_2015",1453.09997558594,0.635121427831196,"Groon et al. (2015) N=21; Other"
"511","Groon_2015",1459,0.635218093792597,"Groon et al. (2015) N=21; Other"
"512","Groon_2015",1464.80004882812,0.635276185614722,"Groon et al. (2015) N=21; Other"
"513","Groon_2015",1470.69995117188,0.635292382467361,"Groon et al. (2015) N=21; Other"
"514","Groon_2015",1476.59997558594,0.635270474922089,"Groon et al. (2015) N=21; Other"
"515","Groon_2015",1482.40002441406,0.635209522077015,"Groon et al. (2015) N=21; Other"
"516","Groon_2015",1488.30004882812,0.635115234624772,"Groon et al. (2015) N=21; Other"
"517","Groon_2015",1494.09997558594,0.6349819061302,"Groon et al. (2015) N=21; Other"
"518","Groon_2015",1500,0.634811426912035,"Groon et al. (2015) N=21; Other"
"519","Groon_2015",1505.90002441406,0.634608095600491,"Groon et al. (2015) N=21; Other"
"520","Groon_2015",1511.69995117188,0.634369044076829,"Groon et al. (2015) N=21; Other"
"521","Groon_2015",1517.59997558594,0.634104278825578,"Groon et al. (2015) N=21; Other"
"522","Groon_2015",1523.40002441406,0.633795715513684,"Groon et al. (2015) N=21; Other"
"523","Groon_2015",1529.30004882812,0.63346238221441,"Groon et al. (2015) N=21; Other"
"524","Groon_2015",1535.19995117188,0.633102384351549,"Groon et al. (2015) N=21; Other"
"525","Groon_2015",1541,0.63271333632015,"Groon et al. (2015) N=21; Other"
"526","Groon_2015",1546.90002441406,0.632300002234323,"Groon et al. (2015) N=21; Other"
"527","Groon_2015",1552.69995117188,0.631857146819433,"Groon et al. (2015) N=21; Other"
"528","Groon_2015",1558.59997558594,0.631397139458429,"Groon et al. (2015) N=21; Other"
"529","Groon_2015",1564.5,0.630912380559104,"Groon et al. (2015) N=21; Other"
"530","Groon_2015",1570.30004882812,0.630410002810614,"Groon et al. (2015) N=21; Other"
"531","Groon_2015",1576.19995117188,0.629888575701486,"Groon et al. (2015) N=21; Other"
"532","Groon_2015",1582,0.629345239627929,"Groon et al. (2015) N=21; Other"
"533","Groon_2015",1587.90002441406,0.628785710959207,"Groon et al. (2015) N=21; Other"
"534","Groon_2015",1593.80004882812,0.628216666834695,"Groon et al. (2015) N=21; Other"
"535","Groon_2015",1599.59997558594,0.627635717391968,"Groon et al. (2015) N=21; Other"
